,Entity,Code,Date,Daily confirmed cases (7-day average),Days since confirmed cases first reached 30 per day
465,Algeria,DZA,"Feb 8, 2020",0.0,-47.0
466,Algeria,DZA,"Feb 9, 2020",0.0,-46.0
467,Algeria,DZA,"Feb 10, 2020",0.0,-45.0
468,Algeria,DZA,"Feb 11, 2020",0.0,-44.0
469,Algeria,DZA,"Feb 12, 2020",0.0,-43.0
470,Algeria,DZA,"Feb 13, 2020",0.0,-42.0
471,Algeria,DZA,"Feb 14, 2020",0.0,-41.0
472,Algeria,DZA,"Feb 15, 2020",0.0,-40.0
473,Algeria,DZA,"Feb 16, 2020",0.0,-39.0
474,Algeria,DZA,"Feb 17, 2020",0.0,-38.0
475,Algeria,DZA,"Feb 18, 2020",0.0,-37.0
476,Algeria,DZA,"Feb 19, 2020",0.0,-36.0
477,Algeria,DZA,"Feb 20, 2020",0.0,-35.0
478,Algeria,DZA,"Feb 21, 2020",0.0,-34.0
479,Algeria,DZA,"Feb 22, 2020",0.0,-33.0
480,Algeria,DZA,"Feb 23, 2020",0.0,-32.0
481,Algeria,DZA,"Feb 24, 2020",0.0,-31.0
482,Algeria,DZA,"Feb 25, 2020",0.0,-30.0
483,Algeria,DZA,"Feb 26, 2020",0.14286,-29.0
484,Algeria,DZA,"Feb 27, 2020",0.14286,-28.0
485,Algeria,DZA,"Feb 28, 2020",0.14286,-27.0
486,Algeria,DZA,"Feb 29, 2020",0.14286,-26.0
487,Algeria,DZA,"Mar 1, 2020",0.42857,-25.0
488,Algeria,DZA,"Mar 2, 2020",0.42857,-24.0
489,Algeria,DZA,"Mar 3, 2020",0.5,-23.0
490,Algeria,DZA,"Mar 4, 2020",0.66667,-22.0
491,Algeria,DZA,"Mar 5, 2020",1.83333,-21.0
492,Algeria,DZA,"Mar 6, 2020",2.66667,-20.0
493,Algeria,DZA,"Mar 7, 2020",3.2,-19.0
494,Algeria,DZA,"Mar 8, 2020",3.5,-18.0
495,Algeria,DZA,"Mar 9, 2020",4.25,-17.0
496,Algeria,DZA,"Mar 10, 2020",4.25,-16.0
497,Algeria,DZA,"Mar 11, 2020",5.0,-15.0
498,Algeria,DZA,"Mar 12, 2020",2.66667,-14.0
499,Algeria,DZA,"Mar 13, 2020",2.66667,-13.0
500,Algeria,DZA,"Mar 14, 2020",2.25,-12.0
501,Algeria,DZA,"Mar 15, 2020",4.0,-11.0
502,Algeria,DZA,"Mar 16, 2020",5.6,-10.0
503,Algeria,DZA,"Mar 17, 2020",6.33333,-9.0
504,Algeria,DZA,"Mar 18, 2020",5.71429,-8.0
505,Algeria,DZA,"Mar 19, 2020",7.42857,-7.0
506,Algeria,DZA,"Mar 20, 2020",9.28571,-6.0
507,Algeria,DZA,"Mar 21, 2020",10.85714,-5.0
508,Algeria,DZA,"Mar 22, 2020",14.57143,-4.0
509,Algeria,DZA,"Mar 23, 2020",21.85714,-3.0
510,Algeria,DZA,"Mar 24, 2020",24.57143,-2.0
511,Algeria,DZA,"Mar 25, 2020",29.14286,-1.0
512,Algeria,DZA,"Mar 26, 2020",32.85714,0.0
513,Algeria,DZA,"Mar 27, 2020",39.57143,1.0
514,Algeria,DZA,"Mar 28, 2020",43.85714,2.0
515,Algeria,DZA,"Mar 29, 2020",45.0,3.0
516,Algeria,DZA,"Mar 30, 2020",44.28571,4.0
517,Algeria,DZA,"Mar 31, 2020",50.57143,5.0
518,Algeria,DZA,"Apr 1, 2020",64.57143,6.0
519,Algeria,DZA,"Apr 2, 2020",77.85714,7.0
520,Algeria,DZA,"Apr 3, 2020",88.42857,8.0
521,Algeria,DZA,"Apr 4, 2020",108.85714,9.0
522,Algeria,DZA,"Apr 5, 2020",113.85714,10.0
523,Algeria,DZA,"Apr 6, 2020",115.57143,11.0
524,Algeria,DZA,"Apr 7, 2020",119.85714,12.0
525,Algeria,DZA,"Apr 8, 2020",107.42857,13.0
526,Algeria,DZA,"Apr 9, 2020",103.57143,14.0
527,Algeria,DZA,"Apr 10, 2020",97.14286,15.0
528,Algeria,DZA,"Apr 11, 2020",84.28571,16.0
529,Algeria,DZA,"Apr 12, 2020",82.0,17.0
530,Algeria,DZA,"Apr 13, 2020",84.85714,18.0
531,Algeria,DZA,"Apr 14, 2020",80.0,19.0
532,Algeria,DZA,"Apr 15, 2020",86.0,20.0
533,Algeria,DZA,"Apr 16, 2020",84.0,21.0
534,Algeria,DZA,"Apr 17, 2020",86.0,22.0
535,Algeria,DZA,"Apr 18, 2020",93.85714,23.0
536,Algeria,DZA,"Apr 19, 2020",101.42857,24.0
537,Algeria,DZA,"Apr 20, 2020",102.14286,25.0
538,Algeria,DZA,"Apr 21, 2020",105.0,26.0
539,Algeria,DZA,"Apr 22, 2020",105.85714,27.0
540,Algeria,DZA,"Apr 23, 2020",107.14286,28.0
541,Algeria,DZA,"Apr 24, 2020",105.57143,29.0
542,Algeria,DZA,"Apr 25, 2020",101.28571,30.0
543,Algeria,DZA,"Apr 26, 2020",103.0,31.0
544,Algeria,DZA,"Apr 27, 2020",107.57143,32.0
545,Algeria,DZA,"Apr 28, 2020",114.14286,33.0
546,Algeria,DZA,"Apr 29, 2020",119.71429,34.0
547,Algeria,DZA,"Apr 30, 2020",134.0,35.0
548,Algeria,DZA,"May 1, 2020",142.71429,36.0
549,Algeria,DZA,"May 2, 2020",146.71429,37.0
550,Algeria,DZA,"May 3, 2020",148.42857,38.0
551,Algeria,DZA,"May 4, 2020",156.0,39.0
552,Algeria,DZA,"May 5, 2020",161.57143,40.0
553,Algeria,DZA,"May 6, 2020",169.85714,41.0
554,Algeria,DZA,"May 7, 2020",164.14286,42.0
555,Algeria,DZA,"May 8, 2020",168.0,43.0
556,Algeria,DZA,"May 9, 2020",173.57143,44.0
557,Algeria,DZA,"May 10, 2020",180.42857,45.0
558,Algeria,DZA,"May 11, 2020",178.42857,46.0
559,Algeria,DZA,"May 12, 2020",177.57143,47.0
560,Algeria,DZA,"May 13, 2020",175.57143,48.0
561,Algeria,DZA,"May 14, 2020",179.42857,49.0
562,Algeria,DZA,"May 15, 2020",180.0,50.0
563,Algeria,DZA,"May 16, 2020",180.0,51.0
564,Algeria,DZA,"May 17, 2020",180.42857,52.0
565,Algeria,DZA,"May 18, 2020",185.14286,53.0
566,Algeria,DZA,"May 19, 2020",187.14286,54.0
567,Algeria,DZA,"May 20, 2020",187.14286,55.0
568,Algeria,DZA,"May 21, 2020",184.14286,56.0
569,Algeria,DZA,"May 22, 2020",183.71429,57.0
570,Algeria,DZA,"May 23, 2020",184.14286,58.0
571,Algeria,DZA,"May 24, 2020",184.57143,59.0
572,Algeria,DZA,"May 25, 2020",183.85714,60.0
573,Algeria,DZA,"May 26, 2020",186.0,61.0
574,Algeria,DZA,"May 27, 2020",188.57143,62.0
575,Algeria,DZA,"May 28, 2020",187.85714,63.0
576,Algeria,DZA,"May 29, 2020",181.28571,64.0
577,Algeria,DZA,"May 30, 2020",173.71429,65.0
578,Algeria,DZA,"May 31, 2020",164.85714,66.0
579,Algeria,DZA,"Jun 1, 2020",155.42857,67.0
580,Algeria,DZA,"Jun 2, 2020",144.28571,68.0
581,Algeria,DZA,"Jun 3, 2020",132.71429,69.0
582,Algeria,DZA,"Jun 4, 2020",109.85714,70.0
583,Algeria,DZA,"Jun 5, 2020",119.14286,71.0
584,Algeria,DZA,"Jun 6, 2020",114.42857,72.0
585,Algeria,DZA,"Jun 7, 2020",111.85714,73.0
586,Algeria,DZA,"Jun 8, 2020",108.57143,74.0
587,Algeria,DZA,"Jun 9, 2020",107.42857,75.0
588,Algeria,DZA,"Jun 10, 2020",108.0,76.0
589,Algeria,DZA,"Jun 11, 2020",122.57143,77.0
590,Algeria,DZA,"Jun 12, 2020",108.28571,78.0
591,Algeria,DZA,"Jun 13, 2020",109.0,79.0
592,Algeria,DZA,"Jun 14, 2020",108.57143,80.0
593,Andorra,AND,"Mar 3, 2020",,-26.0
594,Andorra,AND,"Mar 4, 2020",,-25.0
595,Andorra,AND,"Mar 5, 2020",,-24.0
596,Andorra,AND,"Mar 6, 2020",,-23.0
597,Andorra,AND,"Mar 7, 2020",,-22.0
598,Andorra,AND,"Mar 8, 2020",,-21.0
599,Andorra,AND,"Mar 9, 2020",,-20.0
600,Andorra,AND,"Mar 10, 2020",,-19.0
601,Andorra,AND,"Mar 11, 2020",,-18.0
602,Andorra,AND,"Mar 12, 2020",,-17.0
603,Andorra,AND,"Mar 13, 2020",,-16.0
604,Andorra,AND,"Mar 14, 2020",,-15.0
605,Andorra,AND,"Mar 15, 2020",,-14.0
606,Andorra,AND,"Mar 16, 2020",,-13.0
607,Andorra,AND,"Mar 17, 2020",4.33333,-12.0
608,Andorra,AND,"Mar 18, 2020",3.25,-11.0
609,Andorra,AND,"Mar 19, 2020",10.4,-10.0
610,Andorra,AND,"Mar 20, 2020",12.33333,-9.0
611,Andorra,AND,"Mar 21, 2020",12.16667,-8.0
612,Andorra,AND,"Mar 22, 2020",12.28571,-7.0
613,Andorra,AND,"Mar 23, 2020",15.42857,-6.0
614,Andorra,AND,"Mar 24, 2020",17.0,-5.0
615,Andorra,AND,"Mar 25, 2020",21.42857,-4.0
616,Andorra,AND,"Mar 26, 2020",19.28571,-3.0
617,Andorra,AND,"Mar 27, 2020",21.28571,-2.0
618,Andorra,AND,"Mar 28, 2020",27.42857,-1.0
619,Andorra,AND,"Mar 29, 2020",31.42857,0.0
620,Andorra,AND,"Mar 30, 2020",31.57143,1.0
621,Andorra,AND,"Mar 31, 2020",33.85714,2.0
622,Andorra,AND,"Apr 1, 2020",30.28571,3.0
623,Andorra,AND,"Apr 2, 2020",28.85714,4.0
624,Andorra,AND,"Apr 3, 2020",29.14286,5.0
625,Andorra,AND,"Apr 4, 2020",24.57143,6.0
626,Andorra,AND,"Apr 5, 2020",22.57143,7.0
627,Andorra,AND,"Apr 6, 2020",23.85714,8.0
628,Andorra,AND,"Apr 7, 2020",22.28571,9.0
629,Andorra,AND,"Apr 8, 2020",24.14286,10.0
630,Andorra,AND,"Apr 9, 2020",24.85714,11.0
631,Andorra,AND,"Apr 10, 2020",22.14286,12.0
632,Andorra,AND,"Apr 11, 2020",23.14286,13.0
633,Andorra,AND,"Apr 12, 2020",22.28571,14.0
634,Andorra,AND,"Apr 13, 2020",19.57143,15.0
635,Andorra,AND,"Apr 14, 2020",17.14286,16.0
636,Andorra,AND,"Apr 15, 2020",16.28571,17.0
637,Andorra,AND,"Apr 16, 2020",15.57143,18.0
638,Andorra,AND,"Apr 17, 2020",14.14286,19.0
639,Andorra,AND,"Apr 18, 2020",13.57143,20.0
640,Andorra,AND,"Apr 19, 2020",11.71429,21.0
641,Andorra,AND,"Apr 20, 2020",10.71429,22.0
642,Andorra,AND,"Apr 21, 2020",10.14286,23.0
643,Andorra,AND,"Apr 22, 2020",8.28571,24.0
644,Andorra,AND,"Apr 23, 2020",7.14286,25.0
645,Andorra,AND,"Apr 24, 2020",6.0,26.0
646,Andorra,AND,"Apr 25, 2020",5.0,27.0
647,Andorra,AND,"Apr 26, 2020",4.14286,28.0
648,Andorra,AND,"Apr 27, 2020",3.85714,29.0
649,Andorra,AND,"Apr 28, 2020",3.71429,30.0
650,Andorra,AND,"Apr 29, 2020",3.71429,31.0
651,Andorra,AND,"Apr 30, 2020",2.85714,32.0
652,Andorra,AND,"May 1, 2020",3.0,33.0
653,Andorra,AND,"May 2, 2020",2.14286,34.0
654,Andorra,AND,"May 3, 2020",2.0,35.0
655,Andorra,AND,"May 4, 2020",1.14286,36.0
656,Andorra,AND,"May 5, 2020",1.0,37.0
657,Andorra,AND,"May 6, 2020",1.14286,38.0
658,Andorra,AND,"May 7, 2020",1.14286,39.0
659,Andorra,AND,"May 8, 2020",1.0,40.0
660,Andorra,AND,"May 9, 2020",0.85714,41.0
661,Andorra,AND,"May 10, 2020",1.0,42.0
662,Andorra,AND,"May 11, 2020",1.0,43.0
663,Andorra,AND,"May 12, 2020",0.85714,44.0
664,Andorra,AND,"May 13, 2020",1.0,45.0
665,Andorra,AND,"May 14, 2020",1.28571,46.0
666,Andorra,AND,"May 15, 2020",1.28571,47.0
667,Andorra,AND,"May 16, 2020",1.28571,48.0
668,Andorra,AND,"May 17, 2020",1.0,49.0
669,Andorra,AND,"May 18, 2020",0.85714,50.0
670,Andorra,AND,"May 19, 2020",0.71429,51.0
671,Andorra,AND,"May 20, 2020",0.42857,52.0
672,Andorra,AND,"May 21, 2020",0.28571,53.0
673,Andorra,AND,"May 22, 2020",0.14286,54.0
674,Andorra,AND,"May 23, 2020",0.14286,55.0
675,Andorra,AND,"May 24, 2020",0.14286,56.0
676,Andorra,AND,"May 25, 2020",0.28571,57.0
677,Andorra,AND,"May 26, 2020",0.28571,58.0
678,Andorra,AND,"May 27, 2020",0.28571,59.0
679,Andorra,AND,"May 28, 2020",0.14286,60.0
680,Andorra,AND,"May 29, 2020",0.14286,61.0
681,Andorra,AND,"May 30, 2020",0.28571,62.0
682,Andorra,AND,"May 31, 2020",0.28571,63.0
683,Andorra,AND,"Jun 1, 2020",0.14286,64.0
684,Andorra,AND,"Jun 2, 2020",0.28571,65.0
685,Andorra,AND,"Jun 3, 2020",11.57143,66.0
686,Andorra,AND,"Jun 4, 2020",12.57143,67.0
687,Andorra,AND,"Jun 5, 2020",12.71429,68.0
688,Andorra,AND,"Jun 6, 2020",12.57143,69.0
689,Andorra,AND,"Jun 7, 2020",12.57143,70.0
690,Andorra,AND,"Jun 8, 2020",12.57143,71.0
691,Andorra,AND,"Jun 9, 2020",12.42857,72.0
692,Andorra,AND,"Jun 10, 2020",1.14286,73.0
693,Andorra,AND,"Jun 11, 2020",0.14286,74.0
694,Andorra,AND,"Jun 12, 2020",0.0,75.0
695,Andorra,AND,"Jun 13, 2020",0.14286,76.0
696,Andorra,AND,"Jun 14, 2020",0.14286,77.0
697,Angola,AGO,"Mar 24, 2020",0.66667,
698,Angola,AGO,"Mar 25, 2020",0.5,
699,Angola,AGO,"Mar 26, 2020",0.4,
700,Angola,AGO,"Mar 27, 2020",0.5,
701,Angola,AGO,"Mar 28, 2020",0.57143,
702,Angola,AGO,"Mar 29, 2020",0.28571,
703,Angola,AGO,"Mar 30, 2020",0.71429,
704,Angola,AGO,"Mar 31, 2020",0.71429,
705,Angola,AGO,"Apr 1, 2020",0.71429,
706,Angola,AGO,"Apr 2, 2020",0.85714,
707,Angola,AGO,"Apr 3, 2020",0.71429,
708,Angola,AGO,"Apr 4, 2020",0.57143,
709,Angola,AGO,"Apr 5, 2020",0.85714,
710,Angola,AGO,"Apr 6, 2020",1.0,
711,Angola,AGO,"Apr 7, 2020",1.28571,
712,Angola,AGO,"Apr 8, 2020",1.42857,
713,Angola,AGO,"Apr 9, 2020",1.57143,
714,Angola,AGO,"Apr 10, 2020",1.57143,
715,Angola,AGO,"Apr 11, 2020",1.57143,
716,Angola,AGO,"Apr 12, 2020",1.28571,
717,Angola,AGO,"Apr 13, 2020",0.71429,
718,Angola,AGO,"Apr 14, 2020",0.42857,
719,Angola,AGO,"Apr 15, 2020",0.28571,
720,Angola,AGO,"Apr 16, 2020",0.0,
721,Angola,AGO,"Apr 17, 2020",0.0,
722,Angola,AGO,"Apr 18, 2020",0.0,
723,Angola,AGO,"Apr 19, 2020",0.71429,
724,Angola,AGO,"Apr 20, 2020",0.71429,
725,Angola,AGO,"Apr 21, 2020",0.71429,
726,Angola,AGO,"Apr 22, 2020",0.71429,
727,Angola,AGO,"Apr 23, 2020",0.71429,
728,Angola,AGO,"Apr 24, 2020",0.85714,
729,Angola,AGO,"Apr 25, 2020",0.85714,
730,Angola,AGO,"Apr 26, 2020",0.14286,
731,Angola,AGO,"Apr 27, 2020",0.28571,
732,Angola,AGO,"Apr 28, 2020",0.42857,
733,Angola,AGO,"Apr 29, 2020",0.42857,
734,Angola,AGO,"Apr 30, 2020",0.42857,
735,Angola,AGO,"May 1, 2020",0.28571,
736,Angola,AGO,"May 2, 2020",0.57143,
737,Angola,AGO,"May 3, 2020",1.42857,
738,Angola,AGO,"May 4, 2020",1.28571,
739,Angola,AGO,"May 5, 2020",1.14286,
740,Angola,AGO,"May 6, 2020",1.28571,
741,Angola,AGO,"May 7, 2020",1.28571,
742,Angola,AGO,"May 8, 2020",1.28571,
743,Angola,AGO,"May 9, 2020",2.0,
744,Angola,AGO,"May 10, 2020",1.14286,
745,Angola,AGO,"May 11, 2020",1.42857,
746,Angola,AGO,"May 12, 2020",1.42857,
747,Angola,AGO,"May 13, 2020",1.28571,
748,Angola,AGO,"May 14, 2020",1.28571,
749,Angola,AGO,"May 15, 2020",1.71429,
750,Angola,AGO,"May 16, 2020",0.71429,
751,Angola,AGO,"May 17, 2020",0.71429,
752,Angola,AGO,"May 18, 2020",0.42857,
753,Angola,AGO,"May 19, 2020",0.42857,
754,Angola,AGO,"May 20, 2020",0.71429,
755,Angola,AGO,"May 21, 2020",1.0,
756,Angola,AGO,"May 22, 2020",1.42857,
757,Angola,AGO,"May 23, 2020",1.71429,
758,Angola,AGO,"May 24, 2020",1.71429,
759,Angola,AGO,"May 25, 2020",3.0,
760,Angola,AGO,"May 26, 2020",3.0,
761,Angola,AGO,"May 27, 2020",3.0,
762,Angola,AGO,"May 28, 2020",2.71429,
763,Angola,AGO,"May 29, 2020",2.14286,
764,Angola,AGO,"May 30, 2020",2.42857,
765,Angola,AGO,"May 31, 2020",3.42857,
766,Angola,AGO,"Jun 1, 2020",2.42857,
767,Angola,AGO,"Jun 2, 2020",2.42857,
768,Angola,AGO,"Jun 3, 2020",2.14286,
769,Angola,AGO,"Jun 4, 2020",2.14286,
770,Angola,AGO,"Jun 5, 2020",1.85714,
771,Angola,AGO,"Jun 6, 2020",1.28571,
772,Angola,AGO,"Jun 7, 2020",0.28571,
773,Angola,AGO,"Jun 8, 2020",0.71429,
774,Angola,AGO,"Jun 9, 2020",0.85714,
775,Angola,AGO,"Jun 10, 2020",1.42857,
776,Angola,AGO,"Jun 11, 2020",3.85714,
777,Angola,AGO,"Jun 12, 2020",4.57143,
778,Angola,AGO,"Jun 13, 2020",6.28571,
779,Angola,AGO,"Jun 14, 2020",7.42857,
780,Anguilla,AIA,"Mar 29, 2020",0.66667,
781,Anguilla,AIA,"Mar 30, 2020",0.5,
782,Anguilla,AIA,"Mar 31, 2020",0.4,
783,Anguilla,AIA,"Apr 1, 2020",0.33333,
784,Anguilla,AIA,"Apr 2, 2020",0.28571,
785,Anguilla,AIA,"Apr 3, 2020",0.14286,
786,Anguilla,AIA,"Apr 4, 2020",0.14286,
787,Anguilla,AIA,"Apr 5, 2020",0.14286,
788,Anguilla,AIA,"Apr 6, 2020",0.14286,
789,Anguilla,AIA,"Apr 7, 2020",0.14286,
790,Anguilla,AIA,"Apr 8, 2020",0.14286,
791,Anguilla,AIA,"Apr 9, 2020",0.14286,
792,Anguilla,AIA,"Apr 10, 2020",0.0,
793,Anguilla,AIA,"Apr 11, 2020",0.0,
794,Anguilla,AIA,"Apr 12, 2020",0.0,
795,Anguilla,AIA,"Apr 13, 2020",0.0,
796,Anguilla,AIA,"Apr 14, 2020",0.0,
797,Anguilla,AIA,"Apr 15, 2020",0.0,
798,Anguilla,AIA,"Apr 16, 2020",0.0,
799,Anguilla,AIA,"Apr 17, 2020",0.0,
800,Anguilla,AIA,"Apr 18, 2020",0.0,
801,Anguilla,AIA,"Apr 19, 2020",0.0,
802,Anguilla,AIA,"Apr 20, 2020",0.0,
803,Anguilla,AIA,"Apr 21, 2020",0.0,
804,Anguilla,AIA,"Apr 22, 2020",0.0,
805,Anguilla,AIA,"Apr 23, 2020",0.0,
806,Anguilla,AIA,"Apr 24, 2020",0.0,
807,Anguilla,AIA,"Apr 25, 2020",0.0,
808,Anguilla,AIA,"Apr 26, 2020",0.0,
809,Anguilla,AIA,"Apr 27, 2020",0.0,
810,Anguilla,AIA,"Apr 28, 2020",0.0,
811,Anguilla,AIA,"Apr 29, 2020",0.0,
812,Anguilla,AIA,"Apr 30, 2020",0.0,
813,Anguilla,AIA,"May 1, 2020",0.0,
814,Anguilla,AIA,"May 2, 2020",0.0,
815,Anguilla,AIA,"May 3, 2020",0.0,
816,Anguilla,AIA,"May 4, 2020",0.0,
817,Anguilla,AIA,"May 5, 2020",0.0,
818,Anguilla,AIA,"May 6, 2020",0.0,
819,Anguilla,AIA,"May 7, 2020",0.0,
820,Anguilla,AIA,"May 8, 2020",0.0,
821,Anguilla,AIA,"May 9, 2020",0.0,
822,Anguilla,AIA,"May 10, 2020",0.0,
823,Anguilla,AIA,"May 11, 2020",0.0,
824,Anguilla,AIA,"May 12, 2020",0.0,
825,Anguilla,AIA,"May 13, 2020",0.0,
826,Anguilla,AIA,"May 14, 2020",0.0,
827,Anguilla,AIA,"May 15, 2020",0.0,
828,Anguilla,AIA,"May 16, 2020",0.0,
829,Anguilla,AIA,"May 17, 2020",0.0,
830,Anguilla,AIA,"May 18, 2020",0.0,
831,Anguilla,AIA,"May 19, 2020",0.0,
832,Anguilla,AIA,"May 20, 2020",0.0,
833,Anguilla,AIA,"May 21, 2020",0.0,
834,Anguilla,AIA,"May 22, 2020",0.0,
835,Anguilla,AIA,"May 23, 2020",0.0,
836,Anguilla,AIA,"May 24, 2020",0.0,
837,Anguilla,AIA,"May 25, 2020",0.0,
838,Anguilla,AIA,"May 26, 2020",0.0,
839,Anguilla,AIA,"May 27, 2020",0.0,
840,Anguilla,AIA,"May 28, 2020",0.0,
841,Anguilla,AIA,"May 29, 2020",0.0,
842,Anguilla,AIA,"May 30, 2020",0.0,
843,Anguilla,AIA,"May 31, 2020",0.0,
844,Anguilla,AIA,"Jun 1, 2020",0.0,
845,Anguilla,AIA,"Jun 2, 2020",0.0,
846,Anguilla,AIA,"Jun 3, 2020",0.0,
847,Anguilla,AIA,"Jun 4, 2020",0.0,
848,Anguilla,AIA,"Jun 5, 2020",0.0,
849,Anguilla,AIA,"Jun 6, 2020",0.0,
850,Anguilla,AIA,"Jun 7, 2020",0.0,
851,Anguilla,AIA,"Jun 8, 2020",0.0,
852,Anguilla,AIA,"Jun 9, 2020",0.0,
853,Anguilla,AIA,"Jun 10, 2020",0.0,
854,Anguilla,AIA,"Jun 11, 2020",0.0,
855,Anguilla,AIA,"Jun 12, 2020",0.0,
856,Anguilla,AIA,"Jun 13, 2020",0.0,
857,Anguilla,AIA,"Jun 14, 2020",0.0,
858,Antigua and Barbuda,ATG,"Mar 23, 2020",0.0,
859,Antigua and Barbuda,ATG,"Mar 24, 2020",0.0,
860,Antigua and Barbuda,ATG,"Mar 25, 2020",0.4,
861,Antigua and Barbuda,ATG,"Mar 26, 2020",0.33333,
862,Antigua and Barbuda,ATG,"Mar 27, 2020",0.85714,
863,Antigua and Barbuda,ATG,"Mar 28, 2020",0.85714,
864,Antigua and Barbuda,ATG,"Mar 29, 2020",0.85714,
865,Antigua and Barbuda,ATG,"Mar 30, 2020",0.85714,
866,Antigua and Barbuda,ATG,"Mar 31, 2020",0.85714,
867,Antigua and Barbuda,ATG,"Apr 1, 2020",0.57143,
868,Antigua and Barbuda,ATG,"Apr 2, 2020",0.57143,
869,Antigua and Barbuda,ATG,"Apr 3, 2020",0.28571,
870,Antigua and Barbuda,ATG,"Apr 4, 2020",1.14286,
871,Antigua and Barbuda,ATG,"Apr 5, 2020",1.14286,
872,Antigua and Barbuda,ATG,"Apr 6, 2020",1.14286,
873,Antigua and Barbuda,ATG,"Apr 7, 2020",1.14286,
874,Antigua and Barbuda,ATG,"Apr 8, 2020",1.14286,
875,Antigua and Barbuda,ATG,"Apr 9, 2020",1.14286,
876,Antigua and Barbuda,ATG,"Apr 10, 2020",1.42857,
877,Antigua and Barbuda,ATG,"Apr 11, 2020",0.85714,
878,Antigua and Barbuda,ATG,"Apr 12, 2020",0.85714,
879,Antigua and Barbuda,ATG,"Apr 13, 2020",0.85714,
880,Antigua and Barbuda,ATG,"Apr 14, 2020",1.14286,
881,Antigua and Barbuda,ATG,"Apr 15, 2020",1.14286,
882,Antigua and Barbuda,ATG,"Apr 16, 2020",1.14286,
883,Antigua and Barbuda,ATG,"Apr 17, 2020",0.57143,
884,Antigua and Barbuda,ATG,"Apr 18, 2020",0.28571,
885,Antigua and Barbuda,ATG,"Apr 19, 2020",0.28571,
886,Antigua and Barbuda,ATG,"Apr 20, 2020",0.28571,
887,Antigua and Barbuda,ATG,"Apr 21, 2020",0.0,
888,Antigua and Barbuda,ATG,"Apr 22, 2020",0.14286,
889,Antigua and Barbuda,ATG,"Apr 23, 2020",0.14286,
890,Antigua and Barbuda,ATG,"Apr 24, 2020",0.14286,
891,Antigua and Barbuda,ATG,"Apr 25, 2020",0.14286,
892,Antigua and Barbuda,ATG,"Apr 26, 2020",0.14286,
893,Antigua and Barbuda,ATG,"Apr 27, 2020",0.14286,
894,Antigua and Barbuda,ATG,"Apr 28, 2020",0.14286,
895,Antigua and Barbuda,ATG,"Apr 29, 2020",0.0,
896,Antigua and Barbuda,ATG,"Apr 30, 2020",0.0,
897,Antigua and Barbuda,ATG,"May 1, 2020",0.0,
898,Antigua and Barbuda,ATG,"May 2, 2020",0.14286,
899,Antigua and Barbuda,ATG,"May 3, 2020",0.14286,
900,Antigua and Barbuda,ATG,"May 4, 2020",0.14286,
901,Antigua and Barbuda,ATG,"May 5, 2020",0.14286,
902,Antigua and Barbuda,ATG,"May 6, 2020",0.14286,
903,Antigua and Barbuda,ATG,"May 7, 2020",0.14286,
904,Antigua and Barbuda,ATG,"May 8, 2020",0.14286,
905,Antigua and Barbuda,ATG,"May 9, 2020",0.0,
906,Antigua and Barbuda,ATG,"May 10, 2020",0.0,
907,Antigua and Barbuda,ATG,"May 11, 2020",0.0,
908,Antigua and Barbuda,ATG,"May 12, 2020",0.0,
909,Antigua and Barbuda,ATG,"May 13, 2020",0.0,
910,Antigua and Barbuda,ATG,"May 14, 2020",0.0,
911,Antigua and Barbuda,ATG,"May 15, 2020",0.0,
912,Antigua and Barbuda,ATG,"May 16, 2020",0.0,
913,Antigua and Barbuda,ATG,"May 17, 2020",0.0,
914,Antigua and Barbuda,ATG,"May 18, 2020",0.0,
915,Antigua and Barbuda,ATG,"May 19, 2020",0.0,
916,Antigua and Barbuda,ATG,"May 20, 2020",0.0,
917,Antigua and Barbuda,ATG,"May 21, 2020",0.0,
918,Antigua and Barbuda,ATG,"May 22, 2020",0.0,
919,Antigua and Barbuda,ATG,"May 23, 2020",0.0,
920,Antigua and Barbuda,ATG,"May 24, 2020",0.0,
921,Antigua and Barbuda,ATG,"May 25, 2020",0.0,
922,Antigua and Barbuda,ATG,"May 26, 2020",0.0,
923,Antigua and Barbuda,ATG,"May 27, 2020",0.0,
924,Antigua and Barbuda,ATG,"May 28, 2020",0.0,
925,Antigua and Barbuda,ATG,"May 29, 2020",0.0,
926,Antigua and Barbuda,ATG,"May 30, 2020",0.0,
927,Antigua and Barbuda,ATG,"May 31, 2020",0.0,
928,Antigua and Barbuda,ATG,"Jun 1, 2020",0.0,
929,Antigua and Barbuda,ATG,"Jun 2, 2020",0.0,
930,Antigua and Barbuda,ATG,"Jun 3, 2020",0.0,
931,Antigua and Barbuda,ATG,"Jun 4, 2020",0.14286,
932,Antigua and Barbuda,ATG,"Jun 5, 2020",0.14286,
933,Antigua and Barbuda,ATG,"Jun 6, 2020",0.14286,
934,Antigua and Barbuda,ATG,"Jun 7, 2020",0.14286,
935,Antigua and Barbuda,ATG,"Jun 8, 2020",0.14286,
936,Antigua and Barbuda,ATG,"Jun 9, 2020",0.14286,
937,Antigua and Barbuda,ATG,"Jun 10, 2020",0.14286,
938,Antigua and Barbuda,ATG,"Jun 11, 2020",0.0,
939,Antigua and Barbuda,ATG,"Jun 12, 2020",0.0,
940,Antigua and Barbuda,ATG,"Jun 13, 2020",0.0,
